puzzle,solution
109008046040007089678309000302456897057800063890003000521034000700982514984715002,139528746245167389678349125312456897457891263896273451521634978763982514984715632
710953000235000479009000035100005000400089712800000004041006080000000000000030500,714953268235168479689247135123475896456389712897612354341526987572891643968734521
500400006206070358000300100103500689050000030690003410304760092800002743972834061,531428976246179358789356124123547689458691237697283415314765892865912743972834561
050010603003500489407089120204600790070100006608004000000040000041056000086723514,859412673123567489467389125214635798375198246698274351532841967741956832986723514
730950004240000370009000000120070800406080713897010402312794500000801030070006040,731952684245168379689347125123475896456289713897613452312794568564821937978536241
080072051104300009570140230210007608346209005098561320400005002000600007060824000,683972451124356789579148236215437698346289175798561324431795862852613947967824513
020640178040200359009135246204350897007091062008007003030000085060013000072004601,523649178146278359789135246214356897357891462698427513431762985865913724972584631
840205160020409070569078230010056097350791026706824305400087950605912743902543681,847235169123469578569178234214356897358791426796824315431687952685912743972543681
003020800000000079600059120014506098300890014709042350431605000500000040860004507,943721865125368479678459123214536798356897214789142356431675982597283641862914537
530080170000067589000050234003475090400091320007623400345008960001900050002506741,539284176124367589678159234213475698456891327897623415345718962761942853982536741
007103004000060508609407100300506080000090231098302406020030800840975612970820300,257183964134269578689457123312546789465798231798312456521634897843975612976821345
070108000040000070080000124013075809050891230098003000500000080800000000060002703,372148695145269378689357124213475869456891237798623451521734986837916542964582713
072340090130600007689050030210460700050790310798003060325014976841976500960532841,572341698134689257689257134213465789456798312798123465325814976841976523967532841
748100300003007009009230007004356008057829016090010205000082071002941050081070020,748195362123467589569238147214356798357829416896714235435682971672941853981573624
180742000234059008009000024010005860450800200098010407700000000063907041045600700,186742935234159678579368124312475869457896213698213457721584396863927541945631782
630800410124060589089120307213400698056098173708603005001780956805000020000506001,637859412124367589589124367213475698456298173798613245341782956865931724972546831
007006200000057609560100340214000000300000000780000030030001900600902850890003000,947836215123457689568129347214365798356798124789214536435681972671942853892573461
040000610025340780078109234010000800006000027089060003000025008092784361067010500,943278615125346789678159234214537896356891427789462153431625978592784361867913542
640509203123000579579123068214356897306890104897000306461730000030985641005601032,648579213123468579579123468214356897356897124897214356461732985732985641985641732
070400002000500400458039167210000708000708010000120000000602000002070900000913600,976481352123567489458239167214356798365798214789124536591642873632875941847913625
900600000004150600560049100003005798400001263786090400301002000690004870075906300,917628534234157689568349127123465798459781263786293415341872956692534871875916342
270800006000056000560070104300465007450000010007000400000507000005000602003000500,279814356134256789568379124312465897456798213897123465621537948745981632983642571
070530100020480567500000030210006000050290006000010305001025003830000600042000000,476532189123489567589167234214356798357298416698714325761825943835941672942673851
030000000120670000600308005013000700040097000007003000300700090700980500004005671,438512967125679348679348125213456789546897213897123456351764892762981534984235671
050000000103050070670130200000000000000890500708500310001685090000024003000700406,854276931123459678679138245215347869346891527798562314431685792567924183982713456
300000045045230609700406023213040807057681002698372401531824906062793004000000208,326918745145237689789456123213549867457681392698372451531824976862793514974165238
017300500204109078560078104003005780000701263006800015300580920002030050980002300,817346592234159678569278134123465789458791263796823415341587926672934851985612347
014562007230008069678300125100456708056800013789213500340680070500000804092034000,914562387235178469678349125123456798456897213789213546341685972567921834892734651
865217394100409678470308020004030789350891206698704513531942060700680951986175430,865217394123459678479368125214536789357891246698724513531942867742683951986175432
309080500120356780070109340003000007006097130890213460001002908002901654005078010,369784521124356789578129346213465897456897132897213465631542978782931654945678213
080050200125340008070000045004000089050091400800004100501080067740903500002005800,483657291125349678679128345214536789357891426896274153531482967748963512962715834
700000090100050600000360100000500700450800230600700010301600950840900001000105000,762418593134259678589367124213546789457891236698723415321684957845972361976135842
925176804134208609078000125200005708050000263860703051040017000590602307086004002,925176834134258679678349125213465798457891263869723451342517986591682347786934512
000300000003400009000008040205634090000800060600200403430506020756002004082700051,864359172123467589579128346215634798347891265698275413431586927756912834982743651
784912356023456780569078024210630807000780210800025063432561978071800042008240031,784912356123456789569378124215634897346789215897125463432561978671893542958247631
003400700006270059709130000210000080007001090600004105035800970000947003072000804,523496718146278359789135246214359687357681492698724135435862971861947523972513864
820030000134200500070008200000040009007091060008002015041080000000003000002900650,825437196134269578679158234213546789457891362968372415341685927596723841782914653
000000210100060470089000006000605000300000104708041560001000080800910730000803640,657384219123569478489127356214635897365798124798241563531476982846912735972853641
543089000000347500709056030014508700000001008008002050031005067802000000060000000,543289671126347589789156234214538796357691428698472153431825967872964315965713842
615408302000109608089200000020007800456091000007362451341000000000980000008604020,615478392234159678789236145123547869456891237897362451341725986562983714978614523
460070000000040009089206004210030090006089000807000310030000708640700951072800000,463971582125348679789256134214537896356189247897462315531694728648723951972815463
005026008004008069600450120300007896400001230089000010023680900060000000941705602,195326748234178569678459123312547896456891237789263415523684971867912354941735682
293004006145068009608309104312085097400700230089623415521007963837916502064532080,293174856145268379678359124312485697456791238789623415521847963837916542964532781
003062075245078009600009024020006798306807041789010500030005987067900412800700653,913462875245178369678359124124536798356897241789214536431625987567983412892741653
005028064230167009008459120312546890407890236069203010020634908703980601906715302,195328764234167589678459123312546897457891236869273415521634978743982651986715342
050000300200100009078039045120400000460390210780610003010000028500083701800020000,951864372234157689678239145123475896465398217789612453317546928542983761896721534
057000000024600000009350120203000789000008000798000405531864002000901000976200041,357412698124689357689357124213546789465798213798123465531864972842971536976235841
005706081120358679678129305200460098056097000789210450531902064862504007947681530,395746281124358679678129345213465798456897123789213456531972864862534917947681532
908200015020068079457100068014006007375801000080402000001020900790683501846010030,968247315123568479457139268214356897375891624689472153531724986792683541846915732
021453867345678009670120340132040798456807013700230056210005084500082600867904030,921453867345678129678129345132546798456897213789231456213765984594382671867914532
014980003000100000680237100100450067050309210890000354302591070060023491971864502,714985623235146789689237145123458967456379218897612354342591876568723491971864532
560100947123479500079060103004300709056000200800004356001040000040901635000600400,568132947123479568479568123214356789356897214897214356631745892742981635985623471
570010908120480067680207034215634080346798000798105346437060092051940670062073050,574316928123489567689257134215634789346798215798125346437561892851942673962873451
071006300005000679600000140000465807546080000098310400307694082060501930004803001,471956328235148679689237145123465897546789213798312456317694582862571934954823761
200791000130200600780000024010000008050879213090000000501000937608900001040010002,264791385135248679789356124312465798456879213897123456521684937678932541943517862
062803900030070008000156004003000780050000100000012406021000090640930000900001040,562843971134279568789156234213465789456798123897312456321584697645937812978621345
000000040045000300670308100312400098450001000890600450020780963004936500063510004,138259746245167389679348125312475698456891237897623451521784963784936512963512874
095000704034070000670059100000540000050091230789002015001000900060000000003605070,295136784134278569678459123312547698456891237789362415521783946867914352943625871
